date,High,Low
2015-12-07,23311.71009693443,22901.905132628952
2015-12-08,23174.323671559774,22985.214644063875
2015-12-09,23337.643673541566,23006.704187041352
2015-12-10,23087.671566805184,22988.99504627695
2015-12-11,23214.03254717883,22891.43621557628
2015-12-14,23227.79324630116,22867.522947578247
2015-12-15,22944.26918891859,22849.5847503487
2015-12-16,23140.885830193823,22831.970922261688
2015-12-17,22905.260661465327,22433.317986721755
2015-12-18,22849.711123285022,22473.96868766873
2015-12-21,23079.965717663315,22830.37029920486
2015-12-22,23001.763911011698,22899.402716340453
2015-12-23,22879.26157278446,22764.311288586516
2015-12-24,22943.122553059995,22851.587441927757
2015-12-25,22943.122553059995,22851.587441927757
2015-12-28,23385.733513045096,22783.42429308599
2015-12-29,23047.78505893441,23000.823862266305
2015-12-30,22842.412994815004,22618.30035475842
2015-12-31,22587.563907598822,22513.12278360956
2016-01-01,22584.593373736072,22510.16203964184
2016-01-04,23184.12316941823,22770.770089319354
2016-01-05,23156.20378735512,23023.455444490963
2016-01-06,23499.173821876957,23239.194447067854
2016-01-07,23870.817314421573,23487.815958361236
2016-01-08,23803.799210111065,23416.031957818253
2016-01-11,23798.469748151994,23553.589226292865
2016-01-12,23617.282042213898,23305.538219171474
2016-01-13,23511.807797238613,23245.28710595271
2016-01-14,23615.507097272013,23230.388288813585
2016-01-15,23817.757583881365,23513.46063980755
2016-01-18,23844.180656417288,23539.5461297563
2016-01-19,23801.859074226693,23595.24571881653
2016-01-20,24250.505672546024,24031.993286480145
2016-01-21,24136.31531475024,23928.545288868907
2016-01-22,23987.46530061051,23857.004098494996
2016-01-25,24193.643793243355,23975.545508484403
2016-01-26,24464.08353647839,24302.69293562283
2016-01-27,24455.862948785154,24412.10581534358
2016-01-28,24692.03760628263,24343.275943639404
2016-01-29,24380.757421161503,24167.160387152788
2016-02-01,24646.486729789252,24325.865356792645
2016-02-02,24728.38469615872,24544.79000755542
2016-02-03,25081.127525841144,24621.52571254039
2016-02-04,25147.05301667106,24786.44445158905
2016-02-05,25552.802836769086,24926.379667883037
2016-02-08,26220.57892478062,25447.329078721043
2016-02-09,26180.369966206265,25907.475838535745
2016-02-10,26128.869801394565,25788.54271814548
2016-02-11,27685.837071378122,26451.742836825288
2016-02-12,27374.294317934353,27060.579195267415
2016-02-15,27304.088389808927,26991.177841721994
2016-02-16,27121.272631859872,26241.853916924258
2016-02-17,26699.32079076947,26338.31039915122
2016-02-18,27278.77364823794,26451.077341263343
2016-02-19,27137.89122870517,26895.745875288354
2016-02-22,27044.091123209044,26534.57488707059
2016-02-23,27037.192623177616,26624.83295272221
2016-02-24,27556.377763309865,27113.307184078963
2016-02-25,27423.684633562138,27280.10513286286
2016-02-26,27341.787604096597,26748.215843491475
2016-02-29,27298.92777340171,26806.18268991909
2016-03-01,27238.949847078416,26815.659009436236
2016-03-02,26985.555275416307,26625.053450576303
2016-03-03,27450.411575559974,26803.067178934845
2016-03-04,27609.398343614554,26983.824051332336
2016-03-07,27445.45526263059,27173.65191180316
2016-03-08,27634.859735526083,27303.57815036893
2016-03-09,27228.736315848702,26900.263726584606
2016-03-10,27449.29911424759,26683.823765814137
2016-03-11,27609.68970883941,26934.91708555489
2016-03-14,27141.02592955777,26634.019483337892
2016-03-15,26778.125677174598,26604.804475380588
2016-03-16,27318.982199096237,26564.564483572423
2016-03-17,27255.075110673526,26950.358361443763
2016-03-18,27035.725028916026,26759.89340427926
2016-03-21,26871.980243773432,26598.170824630553
2016-03-22,26865.185470736815,26680.707720292732
2016-03-23,26730.748464410535,26107.3100111369
2016-03-24,26167.298312685183,26013.043800948224
2016-03-25,26167.298312685183,26013.043800948224
2016-03-28,26158.422926523286,25897.310592055554
2016-03-29,26433.302482192772,26050.3656344066
2016-03-30,26572.35520118315,26111.34136696113
2016-03-31,26402.301793248156,26080.686659057665
2016-04-01,26308.58545348877,25754.81015488893
2016-04-04,26017.639083295926,25862.251675856412
2016-04-05,26426.019742074284,25970.879200932253
2016-04-06,26369.529354394654,26095.202910463002
2016-04-07,26560.50199261874,26169.433947066507
2016-04-08,26558.36553618834,26327.570852154902
2016-04-11,26883.45305071425,26516.094587425858
2016-04-12,26945.012380147506,26774.16344031758
2016-04-13,26931.407117229635,26597.148794878514
2016-04-14,26648.571140177024,26237.176684295977
2016-04-15,26462.15859951452,26262.88785694523
2016-04-18,26555.952264273506,26365.517465997782
2016-04-19,26879.048097598727,26292.76938274914
2016-04-20,26743.155372633,26464.248685839215
2016-04-21,27122.336926409444,26631.376937983703
2016-04-22,26686.67495619464,26248.48766216021
2016-04-25,26577.60617821268,26378.41766154812
2016-04-26,26611.282251743047,26371.73469223721
2016-04-27,26695.516179851144,26676.287195210993
2016-04-28,27163.72803894894,26487.8968765573
2016-04-29,27627.281495651616,27023.766701892222
2016-05-02,27869.501381656897,27570.380703919665
2016-05-03,27796.033002716737,27432.965341521052
2016-05-04,27603.308309354255,27239.543781246488
2016-05-05,27517.71665568184,27192.46941654665
2016-05-06,27723.136102085642,27322.99616598709
2016-05-09,27539.79013615831,27021.747713633074
2016-05-10,27170.121050009795,26983.611630268013
2016-05-11,27376.322519895144,27113.090206929148
2016-05-12,27443.83967940141,27075.40951982896
2016-05-13,27387.54938817238,27149.24795272268
2016-05-16,27659.74319994949,27337.5688465809
2016-05-17,27555.419283138417,27323.212264015583
2016-05-18,27488.757096589125,27066.648856479802
2016-05-19,27193.047808124487,27019.77470381147
2016-05-20,27249.19280895479,27158.11746159355
2016-05-23,27160.365319704717,27071.39373382417
2016-05-24,27011.815390550903,26754.766406240582
2016-05-25,26487.171057919524,26381.091953021074
2016-05-26,26621.75795647574,26351.7823106481
2016-05-27,26362.69510724087,26000.61910608024
2016-05-30,26415.274988434845,26052.476833752098
2016-05-31,26330.083224688595,25927.86663880271
2016-06-01,26453.152472737507,26140.866830674862
2016-06-02,26328.847235841626,26168.753470566895
2016-06-03,26911.784847364448,26087.88902923782
2016-06-06,26859.047702151125,26701.850274084914
2016-06-07,26726.31669434277,26545.979552140438
2016-06-08,27086.056810326812,26728.196188356014
2016-06-09,27272.753750833912,26987.454907355685
2016-06-10,27430.230874338904,27157.64668596851
2016-06-13,27787.652604472267,27478.971819891653
2016-06-14,27891.287866502542,27633.938394207675
2016-06-15,27984.975073888578,27609.31093893956
2016-06-16,28473.44875093972,27709.916304439903
2016-06-17,28040.96222681776,27613.911224021336
2016-06-20,27943.445822256926,27707.556074635704
2016-06-21,28075.719018022108,27476.840321960597
2016-06-22,27535.683349165894,27442.395115488915
2016-06-23,27470.470091790314,27139.655818877334
2016-06-24,29623.194695325434,27396.428453778815
2016-06-27,29090.730362297825,28835.147169932643
2016-06-28,28743.259228364135,28710.48719306264
2016-06-29,28885.839424008816,28542.011139432598
2016-06-30,28732.88777790281,28537.499799057987
2016-07-01,29094.764644740484,28612.090084272102
2016-07-04,29069.91486989444,28587.652560712435
2016-07-05,29425.28888829269,29054.434454739443
2016-07-06,29817.827944395514,29472.999823171023
2016-07-07,29655.368217268962,29263.17075248766
2016-07-08,29583.149577877342,28916.02231260148
2016-07-11,29609.463976104355,29203.67643512788
2016-07-12,29289.66103493176,28734.54093283846
2016-07-13,28940.35514880479,28817.46916772392
2016-07-14,28858.41870968444,28456.111766414077
2016-07-15,28759.225079202548,28526.34097045386
2016-07-18,28840.91018695645,28650.796765313917
2016-07-19,28764.517087551754,28617.804953901235
2016-07-20,28895.994421849635,28420.695822013604
2016-07-21,28736.207741894,28353.923281994426
2016-07-22,28699.3690853267,28477.229301437797
2016-07-25,28569.048402512544,28449.947545695788
2016-07-26,28565.94570228042,28446.984009866384
2016-07-27,28638.667654986104,28625.71536965293
2016-07-28,28972.673098909563,28666.629756587947
2016-07-29,29149.23940110928,28556.90654467833
2016-08-01,29044.190509106695,28874.667188745683
2016-08-02,29310.797820181007,28894.523886574007
2016-08-03,29393.689288627273,29148.15166174809
2016-08-04,29294.613238459555,28980.49701802048
2016-08-05,29215.058183341633,28633.245351630318
2016-08-08,28699.282920558137,28535.95070134101
2016-08-09,28784.170955647107,28549.925651454017
2016-08-10,29046.714917109537,28834.368401488053
2016-08-11,29021.129182223453,28685.87377750331
2016-08-12,29070.20938672214,28670.217735627433
2016-08-15,28829.353888470556,28678.820186475605
2016-08-16,29085.657562653723,28785.141543556194
2016-08-17,28920.374800266778,28733.623987652554
2016-08-18,29092.374051506587,28959.197112155536
2016-08-19,29108.526166763542,28860.583009241076
2016-08-22,28895.45435704144,28800.41273187139
2016-08-23,28916.078629623487,28767.317724484572
2016-08-24,28847.594876342795,28539.100627962638
2016-08-25,28543.67514909898,28392.76447988169
2016-08-26,28900.987782725417,28461.166181563072
2016-08-29,28573.711929525613,28400.930602665292
2016-08-30,28492.086538018357,28188.223190316203
2016-08-31,28283.057990350953,28123.743173505205
2016-09-01,28268.57889473351,28018.853183725303
2016-09-02,28503.777464613486,28127.794858154404
2016-09-05,28503.777464613486,28127.794858154404
2016-09-06,28861.329633046284,28300.955439647947
2016-09-07,28816.470413297542,28675.642570868327
2016-09-08,28731.439587712983,28524.291480609536
2016-09-09,28693.30703940071,28468.219460832384
2016-09-12,28602.377792795753,28400.118679219744
2016-09-13,28501.24692272216,28294.68548555629
2016-09-14,28439.005824539814,28372.331324012594
2016-09-15,28459.79205790182,28246.458846337257
2016-09-16,28268.365092232074,28121.920771216086
2016-09-19,28280.35791791921,28280.35791791921
2016-09-20,28304.72526493263,28304.72526493263
2016-09-21,28591.819122048066,28529.329882489106
2016-09-22,28729.68511826411,28682.52948536803
2016-09-23,28655.721827262143,28655.721827262143
2016-09-26,28736.526677886242,28595.176345889216
2016-09-27,28402.05879196831,28342.208045139832
2016-09-28,28194.229788506334,28194.229788506334
2016-09-29,28480.03440127317,28258.641386209176
2016-09-30,28435.620508082517,28118.647459720858
2016-10-03,28187.357452047698,28003.264182173527
2016-10-04,27995.527434173902,27057.501967661894
2016-10-05,27241.97720513769,26970.4137982848
2016-10-06,27133.7673434938,26801.377098023033
2016-10-07,27091.21622066592,26776.053539971952
2016-10-10,27029.790234423668,26715.34214617659
2016-10-11,26929.253120825746,26803.045123539152
2016-10-12,26824.436221004067,26762.401516112222
2016-10-13,27093.7884803961,27007.708135740355
2016-10-14,26895.346224310506,26824.562306883738
2016-10-17,26989.551015159068,26879.87288667084
2016-10-18,27067.720189631807,27048.414248614696
2016-10-19,27257.52447473757,27073.16423485095
2016-10-20,27290.21010497211,27182.8106161686
2016-10-21,27223.962780091195,27223.962780091195
2016-10-24,27279.627609663796,27120.577351192707
2016-10-25,27373.681697728643,27158.83449403774
2016-10-26,27374.60575176427,27176.925189546404
2016-10-27,27290.049715468464,27257.802138829178
2016-10-28,27513.59302007813,27094.93124567975
2016-10-31,27408.390306448036,27298.894674232808
2016-11-01,27686.75574844873,27435.78053916762
2016-11-02,28036.407478258076,27635.275534204353
2016-11-03,27965.316884068136,27626.240860120997
2016-11-04,27950.75466011223,27809.208045049567
2016-11-07,27775.55379619657,27427.958110394968
2016-11-08,27617.415926331396,27270.429613088665
2016-11-09,28164.41538027931,27126.352339768837
2016-11-10,27578.78936454097,26846.21208326196
2016-11-11,27835.929236259584,27096.52153085854
2016-11-14,26581.961161927113,26169.017030801333
2016-11-15,26701.91618306622,26625.687221695312
2016-11-16,26855.80025330625,26718.16676579806
2016-11-17,26713.101419454404,26407.808831803497
2016-11-18,26548.22204686979,26445.260923380687
2016-11-21,26509.036711564757,26509.036711564757
2016-11-22,26576.953987049095,26500.148322091776
2016-11-23,26757.181779510473,26161.98992007343
2016-11-24,26828.401580790436,26231.625494497897
2016-11-25,26179.81934288413,25909.06087739322
2016-11-28,26326.141212700455,26268.65143794107
2016-11-29,26372.915380035985,26032.989430818867
2016-11-30,26237.638545273683,25679.156493528382
2016-12-01,25810.45937318603,25489.64200170399
2016-12-02,25823.877001398178,25584.786813589923
2016-12-05,26028.154602840616,25376.73895220795
2016-12-06,25639.73507804588,25478.190024365478
2016-12-07,25626.64893018471,25363.533252285153
2016-12-08,25505.400449730212,25316.999326632318
2016-12-09,25333.9904807723,25056.546690886877
2016-12-12,25227.781405930218,24991.521050685613
2016-12-13,25275.792113427753,25089.047100463227
2016-12-14,25240.2398443905,24763.19063770958
2016-12-15,24934.73686635133,24511.63314615009
2016-12-16,24859.02802725505,24553.98255005795
2016-12-19,24891.783058470297,24830.68445899769
2016-12-20,24796.18485057952,24643.054463324068
2016-12-21,24806.49011267164,24673.298503383863
2016-12-22,24762.189245526777,24663.822502234223
2016-12-23,24702.09568433378,24647.58011534637
2016-12-26,24669.790842650033,24615.346567889956
2016-12-27,24992.452031726298,24819.594442143207
2016-12-28,25037.53103926206,24967.325220634335
2016-12-29,25371.512313789543,25038.712150530435
2016-12-30,25376.19560499622,25114.135065185586
2017-01-02,25489.207002427385,25225.979391386827
2017-01-03,25501.13888675737,25186.986995032712
2017-01-04,25486.657450126193,25296.32897343057
2017-01-05,25855.164083920732,25597.332438471552
2017-01-06,25707.036587522307,25606.52512072298
2017-01-09,25953.99746487314,25721.561046184514
2017-01-10,26062.075301690107,25917.39613844861
2017-01-11,26296.40072660633,25846.044657353676
2017-01-12,26361.44603160554,26098.772827625282
2017-01-13,26207.640554921472,26025.76371857047
2017-01-16,26184.0693169579,26002.356061230672
2017-01-17,26538.561364740402,26237.038056282854
2017-01-18,26585.657297739934,26331.77322102423
2017-01-19,26372.76190782388,26193.14782151853
2017-01-20,26570.64529245525,26366.78005022703
2017-01-23,26646.91272686354,26537.254649798255
2017-01-24,26707.204976931855,26459.630965199227
2017-01-25,26325.672893414954,26152.765136404778
2017-01-26,26257.82108636224,25949.21505875011
2017-01-27,25992.571196817553,25983.821165145637
2017-01-30,26181.96625781665,25932.92574505297
2017-01-31,26503.644987309886,26041.08138955423
2017-02-01,26290.128077968577,25986.421678367245
2017-02-02,26517.55598253205,26186.1422588666
2017-02-03,26418.03193739438,26106.365287813016
2017-02-06,26698.637504166407,26333.405500988636
2017-02-07,26791.916893113666,26625.037375215008
2017-02-08,26870.336123057394,26591.673863070075
2017-02-09,26726.244634848164,26369.465375948068
2017-02-10,26544.551459782528,26267.14919542817
2017-02-13,26525.04215406356,26264.338418505955
2017-02-14,26538.562042856913,26293.292277795965
2017-02-15,26495.399065388858,26185.63924219711
2017-02-16,26754.81777773421,26593.085577178
2017-02-17,26744.649549902442,26606.748202762046
2017-02-20,26706.739348361996,26569.0334746322
2017-02-21,26627.127975951258,26424.868862375253
2017-02-22,26667.720309627945,26521.31424755975
2017-02-23,26862.34692653221,26557.26232370321
2017-02-24,27044.967049669478,26855.90046136287
2017-02-27,27089.633520793133,26817.258388477523
2017-02-28,26958.168777259038,26741.609382755105
2017-03-01,26832.74962994487,26574.92835581173
2017-03-02,26758.208681125237,26395.741232554465
2017-03-03,26529.98303664768,26265.801640002395
2017-03-06,26494.241722774495,26264.73467616185
2017-03-07,26267.295683041004,26016.496533993548
2017-03-08,25995.52827916648,25877.581231406584
2017-03-09,25859.341351042753,25788.5600519454
2017-03-10,25767.453743854316,25615.41233231075
2017-03-13,25910.92642307136,25746.03975507492
2017-03-14,25517.811454296963,25325.248674183007
2017-03-15,25793.473658024443,25297.120353733928
2017-03-16,25896.59569403944,25703.116262185562
2017-03-17,25911.289436401286,25831.295803201974
2017-03-20,25939.32695539188,25832.157535777726
2017-03-21,26153.135951339882,25739.673539553427
2017-03-22,26289.775668333146,26251.90221504507
2017-03-23,26282.789718198917,26225.90615194658
2017-03-24,26253.49163087492,26238.768113863105
2017-03-27,26301.571631480256,26220.015167433055
2017-03-28,26263.930775640267,26251.383823693603
2017-03-29,26157.771634944147,26130.640328339723
2017-03-30,26164.92701305988,25904.02912375482
2017-03-31,26037.160823220507,25826.57637677306
2017-04-03,26183.16731800399,25999.19003727757
2017-04-04,26348.328334466354,26195.710643496714
2017-04-05,26187.88627776469,25929.21938045557
2017-04-06,26090.714389055895,25914.355683443988
2017-04-07,26227.834948048956,25822.77235680872
2017-04-10,26055.583727687273,25881.2175969225
2017-04-11,26408.84466378382,26014.83755847413
2017-04-12,26720.13038439831,26447.752310833188
2017-04-13,26664.51952592425,26548.551320590926
2017-04-14,26664.51952592425,26548.551320590926
2017-04-17,26856.792692187853,26639.001286076003
2017-04-18,26839.750447472754,26567.550951548357
2017-04-19,26741.627148070154,26450.957287765043
2017-04-20,26607.76619228443,26489.452584968334
2017-04-21,26743.160479503695,26572.820359493744
2017-04-24,26443.334857228656,26207.15916215217
2017-04-25,26385.95554170843,26080.126249729823
2017-04-26,26096.60970630315,26016.216803476258
2017-04-27,26137.11174224609,26033.982351663035
2017-04-28,26174.308635053007,26122.670555737175
2017-05-01,26217.68663879078,25887.202931169453
2017-05-02,25933.975071816367,25830.751158108906
2017-05-03,25899.960002012875,25547.282960997723
2017-05-04,25580.454975660272,25258.58243170546
2017-05-05,25533.92202057307,25349.72049554248
2017-05-08,25512.360345298766,25305.61512369991
2017-05-09,25477.76485103572,25224.27643191281
2017-05-10,25353.097916446364,25292.844260479065
2017-05-11,25306.7657551806,25215.699015665126
2017-05-12,25421.301461250343,25351.00211549557
2017-05-15,25388.85916762156,25281.760252061664
2017-05-16,25490.087571747288,25347.937551848536
2017-05-17,25973.157306209323,25591.56309655446
2017-05-18,26268.651437941066,25972.608923838077
2017-05-19,26032.887968836974,26032.887968836974
2017-05-22,26163.187103767465,25976.41095317348
2017-05-23,26320.2605545265,26090.77191176925
2017-05-24,26180.325417117947,26011.726924258423
2017-05-25,26143.197680452526,26091.256178692274
2017-05-26,26264.0797423556,26264.0797423556
2017-05-29,26284.45686993909,26284.45686993909
2017-05-30,26403.63624672465,26162.469683069547
2017-05-31,26407.207127827758,26102.318131400007
2017-06-01,26310.49234063195,26136.362514930937
2017-06-02,26498.76145771376,26084.394585818318
2017-06-05,26529.467744787562,26425.998681820372
2017-06-06,26828.65106953429,26501.37285930426
2017-06-07,26746.19744059369,26564.18167772078
2017-06-08,26582.221753922237,26179.64849046314
2017-06-09,26398.936643366917,26124.183423506587
2017-06-12,26298.814759326095,26172.425937058553
2017-06-13,26206.80874203893,26057.86964759543
2017-06-14,26417.930457987048,25979.699757070524
2017-06-15,26230.213271457214,25941.811581051345
2017-06-16,26002.692875701287,25919.835576683494
2017-06-19,25937.953077346916,25724.601354489692
2017-06-20,25829.203706978315,25725.513607793335
2017-06-21,25826.840226984103,25723.117977076534
2017-06-22,26015.77100517539,25882.859374042386
2017-06-23,26418.08363202396,25924.405501074976
2017-06-26,26140.129036838764,25754.312673771674
2017-06-27,25972.45132897084,25850.03713264817
2017-06-28,25911.006172938738,25900.62931824393
2017-06-29,25987.826773288176,25726.016590463594
2017-06-30,25822.383463834707,25726.876236876604
2017-07-03,25780.217660391918,25402.692328471814
2017-07-04,25726.57096468243,25349.831234609093
2017-07-05,25513.366662915752,25348.830973510067
2017-07-06,25513.95213996811,25453.556184062763
2017-07-07,25344.97390230243,25099.913329038092
2017-07-10,25150.192799645516,25098.31961817076
2017-07-11,25229.774728556382,25101.01808351772
2017-07-12,25302.643617497582,25271.518502960633
2017-07-13,25306.367094807643,25200.699949095735
2017-07-14,25433.226968026105,25170.089908443908
2017-07-17,25518.79212021347,25446.377842077567
2017-07-18,25672.708672239834,25569.28976439988
2017-07-19,25652.237163407994,25629.503650908428
2017-07-20,25785.67272043214,25615.81057662384
2017-07-21,25937.578906091447,25858.99797450448
2017-07-24,25981.333290465707,25937.893668172648
2017-07-25,25948.332537557162,25857.256198299816
2017-07-26,25848.057710547047,25761.13971193047
2017-07-27,25962.658361539525,25962.658361539525
2017-07-28,26194.375231083322,25924.18178540137
2017-07-31,26225.1766309757,26121.992905671475
2017-08-01,26232.760663239264,25999.954988988375
2017-08-02,26053.64306099416,25865.220571715985
2017-08-03,26002.946089682493,25732.635190566343
2017-08-04,25953.458757918845,25632.516695004466
2017-08-07,25830.909525339168,25752.952598814496
2017-08-08,25861.34733919725,25601.527819546944
2017-08-09,26225.353177940375,25864.131735333056
2017-08-10,26523.25094103658,26265.72365311078
2017-08-11,26623.346145656622,26435.698554825023
2017-08-14,26560.919396678506,26363.011780319892
2017-08-15,26398.057003231148,26127.99538491134
2017-08-16,26454.255930611303,26182.000439250616
2017-08-17,26575.946838780204,26466.63072244401
2017-08-18,26824.984094348365,26486.760725366454
2017-08-21,26617.65945690114,26491.86900452603
2017-08-22,26553.173297218145,26446.002819616806
2017-08-23,26578.96460697594,26527.431017508516
2017-08-24,26530.89039283348,26434.1309498931
2017-08-25,26613.23971043439,26357.958836352947
2017-08-28,26946.080865770607,26580.305271110967
2017-08-29,27248.698257784054,27028.451199045343
2017-08-30,27002.893565032875,26846.534455056557
2017-08-31,27168.422721052233,26745.166167658044
2017-09-01,27332.174151955616,27109.84569686126
2017-09-04,27340.71145451753,27118.313554333337
2017-09-05,27613.563717418194,27394.9980723185
2017-09-06,27624.396929665647,27465.6937498697
2017-09-07,27778.2492324015,27518.793886109175
2017-09-08,27804.940156131634,27595.75560393139
2017-09-11,27357.873004645782,27281.822821111935
2017-09-12,27344.200363303167,27286.545923406116
2017-09-13,27229.827209940675,27229.827209940675
2017-09-14,27404.64654491663,27204.67131818261
2017-09-15,27220.155426569447,27191.31379715136
2017-09-18,27021.326077726604,26930.594627614257
2017-09-19,27099.85364381973,26992.304824046383
2017-09-20,27110.715642934072,26835.888019598373
2017-09-21,27167.5929840891,26880.106748075606
2017-09-22,26992.599924806873,26942.60408760331
2017-09-25,27411.18324953476,27030.124423296416
2017-09-26,27471.181829125875,27290.22939540566
2017-09-27,27112.880281709873,27112.880281709873
2017-09-28,27127.23828508046,26895.561560596077
2017-09-29,27060.34172156099,26894.545726365202
2017-10-02,26781.21665611355,26661.593091985542
2017-10-03,26814.073399534518,26715.09585766197
2017-10-04,26770.23845365197,26544.504637741735
2017-10-05,26761.96880762169,26548.340672145234
2017-10-06,26732.99995177392,26491.31009371936
2017-10-09,26981.06991174627,26876.00344012732
2017-10-10,27139.052968315464,26901.873831663463
2017-10-11,27058.331055990486,26909.636404369936
2017-10-12,27088.838474769727,26980.023768418538
2017-10-13,27173.08849153582,26964.337707861952
2017-10-16,27129.40317332656,26881.788088182402
2017-10-17,27075.36962479322,26822.407446107354
2017-10-18,26763.771790277828,26763.771790277828
2017-10-19,26910.14760007415,26872.507085089906
2017-10-20,26757.497520249934,26711.494715350567
2017-10-23,26773.326852181464,26578.922388155675
2017-10-24,26683.040895719132,26645.384465695493
2017-10-25,26611.24088427721,26496.48330072552
2017-10-26,26540.888887102737,26357.487930566935
2017-10-27,26529.466137251435,26500.185963594206
2017-10-30,26565.149367987127,26435.87958373857
2017-10-31,26532.546156954115,26355.607002196615
2017-11-01,26475.765156389087,26382.306622783544
2017-11-02,26483.49798171406,26483.49798171406
2017-11-03,26312.079613505455,26258.12365223637
2017-11-06,26628.10937675825,26388.96587200798
2017-11-07,26694.843723469377,26561.034477678233
2017-11-08,26834.244807136325,26621.223360151453
2017-11-09,26869.807203533444,26719.473396556492
2017-11-10,26891.6637195171,26659.099005257744
2017-11-13,26869.028149488244,26862.7163824007
2017-11-14,26953.257366534315,26856.50799014138
2017-11-15,26934.359096538323,26749.864353542533
2017-11-16,26829.615236227437,26827.51558338695
2017-11-17,27085.839270358818,26929.068328181893
2017-11-20,26700.639024261363,26673.43302550796
2017-11-21,26728.646485340465,26728.646485340465
2017-11-22,26960.672726515342,26779.07119297925
2017-11-23,26815.332172733586,26634.709623205777
2017-11-24,26765.31156970126,26765.31156970126
2017-11-27,26830.851077703835,26830.851077703835
2017-11-28,26811.550778824563,26811.550778824563
2017-11-29,26804.565678902694,26492.308077768575
2017-11-30,26619.939428038644,26313.223660551917
2017-12-01,26704.907198964367,26340.165833427105
2017-12-04,26410.943140925126,26290.904320493537
2017-12-05,26409.370695837715,26082.305849823977
2017-12-06,26298.30655403155,26169.696820240162
2017-12-07,26207.073022783934,25823.0181736512
2017-12-08,25889.934540273236,25728.289822688763
2017-12-11,25852.71781533705,25660.251923909917
2017-12-12,25763.38340448617,25599.825582329962
2017-12-13,25990.637709582523,25686.08521435992
2017-12-14,26018.51989588127,25865.43528601145
2017-12-15,25950.75043876003,25802.49423261092
2017-12-18,26071.106328303023,25932.73630412185
2017-12-19,26029.04934387094,25930.227305608692
2017-12-20,26108.488599264285,25999.240944124176
2017-12-21,26104.07641070165,26040.227587908677
2017-12-22,26279.17947403836,26073.278208907424
2017-12-25,26279.17947403836,26073.278208907424
2017-12-26,26454.767314153127,26407.38468945542
2017-12-27,26545.008600318295,26483.132123394476
2017-12-28,26661.284561398836,26539.731178514874
2017-12-29,26824.9818537193,26572.399311974536
2018-01-01,26742.53881689548,26490.732554214155
2018-01-02,26891.77345641681,26579.507084304973
2018-01-03,26965.631504124147,26802.215811356455
2018-01-04,26951.314160785765,26898.309048208626
2018-01-05,26900.230033373013,26900.230033373013
2018-01-08,26948.816387356743,26840.603613607786
2018-01-09,26870.460375474602,26827.441916320902
2018-01-10,27004.425593471256,26894.013488947123
2018-01-11,27031.04070142547,26943.02654320015
2018-01-12,27375.672587692665,27162.92088249558
2018-01-15,27317.073769762334,27104.777468844255
2018-01-16,27496.055448273542,27405.458388927294
2018-01-17,27483.987332615303,27253.928052993684
2018-01-18,27284.246325681044,27224.70461523623
2018-01-19,27361.996238365457,27302.468513602707
2018-01-22,27329.58816831745,27278.251502025872
2018-01-23,27393.04801295583,27388.945448520477
2018-01-24,27792.196341252482,27765.57696239738
2018-01-25,27832.978137936425,27512.235487112015
2018-01-26,27620.512161010818,27598.040349584633
2018-01-29,27640.07266063305,27617.584934952403
2018-01-30,27563.9593955526,27257.193275984064
2018-01-31,27535.289926342663,27226.594256209046
2018-02-01,27800.339812866936,27516.28631057554
2018-02-02,27849.69052869069,27347.11443143896
2018-02-05,27604.581436759905,27373.892005722828
2018-02-06,27756.593908336028,27256.699406819167
2018-02-07,27511.296777064315,27085.534586139824
2018-02-08,27292.425727407743,27001.136238686962
2018-02-09,27371.0338064848,27161.921270019317
2018-02-12,27407.27530663752,27252.198305656922
2018-02-13,27492.0502290323,27363.8542511709
2018-02-14,27928.96108155031,27279.92952561609
2018-02-15,27860.39209744972,27732.995926308788
2018-02-16,28106.901978153273,27766.249800745583
2018-02-19,28106.901978153273,27766.249800745583
2018-02-20,28125.276845507997,27673.25702895173
2018-02-21,27728.25686819811,27580.40110642206
2018-02-22,27842.819807421256,27646.24238429759
2018-02-23,27721.992602025326,27630.42481695595
2018-02-26,27925.37736910637,27721.222157050375
2018-02-27,27799.363227898328,27384.22889121389
2018-02-28,27681.604160303505,27564.256463500107
2018-03-01,27615.536807451776,27274.036742451743
2018-03-02,27722.38648966041,27535.924472128467
2018-03-05,27756.575735740556,27593.28842745651
2018-03-06,27851.866861958235,27597.074253993345
2018-03-07,27915.690480429283,27663.258540035687
2018-03-08,27790.34712525287,27633.256685270233
2018-03-09,27705.627209459515,27508.687125243145
2018-03-12,27590.810065732687,27590.810065732687
2018-03-13,27662.792719240457,27650.275184007944
2018-03-14,27605.949357089943,27560.090772533826
2018-03-15,27489.32027921898,27489.32027921898
2018-03-16,27378.21311778367,27353.157173485553
2018-03-19,27595.6890193218,27394.52117366056
2018-03-20,27482.03135605186,27482.03135605186
2018-03-21,27857.87103829471,27514.049734589345
2018-03-22,27768.54158872576,27768.54158872576
2018-03-23,28203.57470525731,28076.068180591552
2018-03-26,28246.513602546085,28052.55764345518
2018-03-27,28017.51062496609,28011.243107688846
2018-03-28,28213.86261714841,27710.94172400134
2018-03-29,27809.429375714128,27696.271663158448
2018-03-30,27809.429375714128,27696.271663158448
2018-04-02,28167.76000048383,27759.136774801835
2018-04-03,28039.456909994056,27767.736492677675
2018-04-04,28219.207861164075,27890.369729938484
